idorig,commname,sciname,country,g,phi,k,msy,marginalcost,speciescat,speciescatname,regionfao,policy,beta,fvfmsy,bvbmsy,catch,price,idoriglumped,lumpedcatch2012,fmeyvfmsy,bmeyvbmsy,fcsvfmsy,bcsvbmsy
WGBFAS-HERR30-1972-2011-NEUBAUER_Denmark,Herring ICES 30,Clupea harengus,Denmark,0.138000210286952,0.188,18737.1268696611,1034.24386867892,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,3582.37547754857,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Estonia,Herring ICES 30,Clupea harengus,Estonia,0.138000210286952,0.188,5445.73592981979,300.591389226285,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,1041.17728336353,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Faroe Islands,Herring ICES 30,Clupea harengus,Faroe Islands,0.138000210286952,0.188,14833.0945155243,818.750770218449,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,2835.95849129965,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Finland,Herring ICES 30,Clupea harengus,Finland,0.138000210286952,0.188,18615.1029670645,1027.50844579521,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,3559.04557006714,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_France,Herring ICES 30,Clupea harengus,France,0.138000210286952,0.188,2604.17899677596,143.744352007297,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,497.896344625965,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Germany,Herring ICES 30,Clupea harengus,Germany,0.138000210286952,0.188,8072.77754088953,445.59770198241,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,1543.44476073404,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Greenland,Herring ICES 30,Clupea harengus,Greenland,0.138000210286952,0.188,704.07599027511,38.8632836342234,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,134.613197606955,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Iceland,Herring ICES 30,Clupea harengus,Iceland,0.138000210286952,0.188,51940.6596805663,2866.99818939399,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,9930.60178445178,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Ireland,Herring ICES 30,Clupea harengus,Ireland,0.138000210286952,0.188,5185.53393341377,286.228871361464,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,991.428927726176,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Isle of Man,Herring ICES 30,Clupea harengus,Isle of Man,0.138000210286952,0.188,0.19277077819382,0.0106404784892737,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,0.0368560939675159,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Latvia,Herring ICES 30,Clupea harengus,Latvia,0.138000210286952,0.188,4179.23191708639,230.683445551757,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,799.03274599695,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Lithuania,Herring ICES 30,Clupea harengus,Lithuania,0.138000210286952,0.188,490.177534791247,27.0566087025253,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,93.7176757405993,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Netherlands,Herring ICES 30,Clupea harengus,Netherlands,0.138000210286952,0.188,11565.5912709834,638.392531729561,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,2211.24032733146,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Norway,Herring ICES 30,Clupea harengus,Norway,0.138000210286952,0.188,164729.569714635,9092.67192631003,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,31494.8591146251,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Poland,Herring ICES 30,Clupea harengus,Poland,0.138000210286952,0.188,4641.41913488389,256.19505677764,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,887.398916893466,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Russian Federation,Herring ICES 30,Clupea harengus,Russian Federation,0.138000210286952,0.188,35385.8522366817,1953.21304959644,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,6765.46677549067,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Spain,Herring ICES 30,Clupea harengus,Spain,0.138000210286952,0.188,13.2240753840961,0.729936824364179,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,2.52832804617159,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_Sweden,Herring ICES 30,Clupea harengus,Sweden,0.138000210286952,0.188,14259.4086796194,787.08470623437,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,2726.27475565232,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR30-1972-2011-NEUBAUER_United Kingdom,Herring ICES 30,Clupea harengus,United Kingdom,0.138000210286952,0.188,13613.7036809814,751.443359486699,25376420.6924189,35,"Herrings, sardines, anchovies",27,Historic,1.3,0.701,2.50011387690351,2602.82158329873,281.8891298366,WGBFAS-HERR30-1972-2011-NEUBAUER,71700.0,0.734386351978197,1.29588610529343,0.734386351978197,1.29588610529343
WGBFAS-HERR31-1979-2010-NEUBAUER_Belgium,Herring ICES 31,Clupea harengus,Belgium,0.0805832819987867,0.188,0.114249435490961,0.0036824700520334,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,0.00171069847592598,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Channel Islands,Herring ICES 31,Clupea harengus,Channel Islands,0.0805832819987867,0.188,0.0428435383091104,0.00138092626951253,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,6.41511928472242e-4,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Denmark,Herring ICES 31,Clupea harengus,Denmark,0.0805832819987867,0.188,6940.5818001787,223.707754117247,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,103.923863225956,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Estonia,Herring ICES 31,Clupea harengus,Estonia,0.0805832819987867,0.188,2017.20231420784,65.0181515474583,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,30.2043061282586,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Faroe Islands,Herring ICES 31,Clupea harengus,Faroe Islands,0.0805832819987867,0.188,5494.45528927243,177.096429124877,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,82.2704834296132,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Finland,Herring ICES 31,Clupea harengus,Finland,0.0805832819987867,0.188,6895.38186726259,222.250876902911,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,103.247068141418,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_France,Herring ICES 31,Clupea harengus,France,0.0805832819987867,0.188,964.636546209057,31.092015266831,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,14.443854906862,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Germany,Herring ICES 31,Clupea harengus,Germany,0.0805832819987867,0.188,2990.30759982267,96.3831299068963,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,44.7749665596486,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Greenland,Herring ICES 31,Clupea harengus,Greenland,0.0805832819987867,0.188,260.802898866991,8.40615851127925,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,3.90509694592003,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Iceland,Herring ICES 31,Clupea harengus,Iceland,0.0805832819987867,0.188,19239.7905920105,620.133940776259,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,288.084403230958,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Ireland,Herring ICES 31,Clupea harengus,Ireland,0.0805832819987867,0.188,1920.81863419178,61.9115277498116,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,28.7611181265055,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Isle of Man,Herring ICES 31,Clupea harengus,Isle of Man,0.0805832819987867,0.188,0.0714058971818507,0.00230154378252088,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,0.00106918654745374,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Latvia,Herring ICES 31,Clupea harengus,Latvia,0.0805832819987867,0.188,1548.06556972309,49.8970088962961,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,23.1797505114875,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Lithuania,Herring ICES 31,Clupea harengus,Lithuania,0.0805832819987867,0.188,181.57091535401,5.85236553019409,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,2.71872755286536,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Netherlands,Herring ICES 31,Clupea harengus,Netherlands,0.0805832819987867,0.188,4284.11105086062,138.084801702392,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,64.1475576129629,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Norway,Herring ICES 31,Clupea harengus,Norway,0.0805832819987867,0.188,61018.9097541899,1966.75201774026,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,913.658395514927,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Poland,Herring ICES 31,Clupea harengus,Poland,0.0805832819987867,0.188,1719.26834880629,55.4151902692682,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,25.7432321776626,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Russian Federation,Herring ICES 31,Clupea harengus,Russian Federation,0.0805832819987867,0.188,13107.5806726481,422.481503512175,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,196.264587071417,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Spain,Herring ICES 31,Clupea harengus,Spain,0.0805832819987867,0.188,4.89844454667495,0.157885903480932,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,0.0733461971553264,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_Sweden,Herring ICES 31,Clupea harengus,Sweden,0.0805832819987867,0.188,5281.95133925924,170.247034828095,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,79.0885842643909,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERR31-1979-2010-NEUBAUER_United Kingdom,Herring ICES 31,Clupea harengus,United Kingdom,0.0805832819987867,0.188,5042.77014605891,162.537783774163,11046219.8895185,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.4,0.178,75.5072370050399,281.8891298366,WGBFAS-HERR31-1979-2010-NEUBAUER,2080.0,0.736265038078521,1.29293651624111,0.736265038078521,1.29293651624111
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Belgium,Herring ICES 28,Clupea harengus,Belgium,0.174563686522609,0.188,0.142034665997876,0.00991718622885496,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,0.0248380259485407,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Channel Islands,Herring ICES 28,Clupea harengus,Channel Islands,0.174563686522609,0.188,0.0532629997492035,0.00371894483582061,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,0.00931425973070275,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Denmark,Herring ICES 28,Clupea harengus,Denmark,0.174563686522609,0.188,8628.51718770472,602.462865161546,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,1508.89455260763,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Estonia,Herring ICES 28,Clupea harengus,Estonia,0.174563686522609,0.188,2507.78181719175,175.099079704942,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,438.543290900678,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Faroe Islands,Herring ICES 28,Clupea harengus,Faroe Islands,0.174563686522609,0.188,6830.69564850335,476.934840821536,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,1194.50413441073,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Finland,Herring ICES 28,Clupea harengus,Finland,0.174563686522609,0.188,8572.32472296931,598.539378359755,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,1499.06800859174,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_France,Herring ICES 28,Clupea harengus,France,0.174563686522609,0.188,1199.23419368657,83.7332826267797,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,209.713662590016,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Germany,Herring ICES 28,Clupea harengus,Germany,0.174563686522609,0.188,3717.54433049541,259.567473760935,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,650.098072164129,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Greenland,Herring ICES 28,Clupea harengus,Greenland,0.174563686522609,0.188,324.229633806651,22.6384568639187,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,56.6990037340312,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Iceland,Herring ICES 28,Clupea harengus,Iceland,0.174563686522609,0.188,23918.8685603746,1670.0702763668,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,4182.76393152641,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Ireland,Herring ICES 28,Clupea harengus,Ireland,0.174563686522609,0.188,2387.95782208929,166.732693472624,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,417.58931125984,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Isle of Man,Herring ICES 28,Clupea harengus,Isle of Man,0.174563686522609,0.188,0.0887716662486725,0.00619824139303435,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,0.0155237662178379,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Latvia,Herring ICES 28,Clupea harengus,Latvia,0.174563686522609,0.188,1924.55196993797,134.376633752706,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,336.55214684948203,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Lithuania,Herring ICES 28,Clupea harengus,Lithuania,0.174563686522609,0.188,225.728592937124,15.7608882142078,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,39.4738327387183,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Netherlands,Herring ICES 28,Clupea harengus,Netherlands,0.174563686522609,0.188,5325.9981512551,371.873409561325,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,931.373192265134,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Norway,Herring ICES 28,Clupea harengus,Norway,0.174563686522609,0.188,75858.5845894756,5296.620407038,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,13265.6170887263,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Poland,Herring ICES 28,Clupea harengus,Poland,0.174563686522609,0.188,2137.39091693579,149.237537316645,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,373.771928733371,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Russian Federation,Herring ICES 28,Clupea harengus,Russian Federation,0.174563686522609,0.188,16295.3176519378,1137.77646236752,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,2849.61083151769,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Spain,Herring ICES 28,Clupea harengus,Spain,0.174563686522609,0.188,6.08973630465893,0.425199359562157,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,1.06493036254368,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Sweden,Herring ICES 28,Clupea harengus,Sweden,0.174563686522609,0.188,6566.5111697473,458.488874435865,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,1148.30540614644,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_United Kingdom,Herring ICES 28,Clupea harengus,United Kingdom,0.174563686522609,0.188,6269.16159648075,437.727245065758,10890336.2577034,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.23,1.28,1096.30699882318,281.8891298366,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200.0,0.734199197406467,1.29611711813533,0.734199197406467,1.29611711813533
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Belgium,Sprat ICES Baltic Areas 22-32,Sprattus sprattus,Belgium,0.157683423183303,0.188,1.47501942295744,0.0930302071527464,40629291.8812688,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.17,1.58,0.283307943308589,76.179090822,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342e3,0.675448640123668,1.37030752663968,0.675448640123668,1.37030752663968
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Denmark,Sprat ICES Baltic Areas 22-32,Sprattus sprattus,Denmark,0.157683423183303,0.188,578070.436992983,36459.1893946114,40629291.8812688,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.17,1.58,111030.366138239,76.179090822,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342e3,0.675448640123668,1.37030752663968,0.675448640123668,1.37030752663968
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Estonia,Sprat ICES Baltic Areas 22-32,Sprattus sprattus,Estonia,0.157683423183303,0.188,152233.804604592,9601.46161982065,40629291.8812688,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.17,1.58,29239.6462129929,76.179090822,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342e3,0.675448640123668,1.37030752663968,0.675448640123668,1.37030752663968
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Faroe Islands,Sprat ICES Baltic Areas 22-32,Sprattus sprattus,Faroe Islands,0.157683423183303,0.188,5922.20298317414,373.516281718277,40629291.8812688,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.17,1.58,1137.48139238399,76.179090822,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342e3,0.675448640123668,1.37030752663968,0.675448640123668,1.37030752663968
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Finland,Sprat ICES Baltic Areas 22-32,Sprattus sprattus,Finland,0.157683423183303,0.188,71390.9400711403,4502.66202619293,40629291.8812688,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.17,1.58,13712.1044561357,76.179090822,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342e3,0.675448640123668,1.37030752663968,0.675448640123668,1.37030752663968
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_France,Sprat ICES Baltic Areas 22-32,Sprattus sprattus,France,0.157683423183303,0.188,336.304428434297,21.2108872308262,40629291.8812688,35,"Herrings, sardines, anchovies",27,Historic,1.3,1.17,1.58,64.5942110743584,76.179090822,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342e3,0.675448640123668,1.37030752663968,0.675448640123668,1.37030752663968
